jahr;stimmen;stimmkreis;kandidat;partei
2018;97;103;1810630;1306
2018;85;104;1810630;1306
2018;59;105;1810630;1306
2018;66;106;1810630;1306
2018;57;107;1810630;1306
2018;63;108;1810630;1306
2018;90;109;1810630;1306
2018;19;110;1810630;1306
2018;46;111;1810630;1306
2018;20;112;1810630;1306
2018;25;113;1810630;1306
2018;32;114;1810630;1306
2018;16;115;1810630;1306
2018;46;116;1810630;1306
2018;55;117;1810630;1306
2018;71;118;1810630;1306
2018;40;119;1810630;1306
2018;54;120;1810630;1306
2018;27;121;1810630;1306
2018;26;122;1810630;1306
2018;56;123;1810630;1306
2018;47;124;1810630;1306
2018;11;125;1810630;1306
2018;18;126;1810630;1306
2018;41;127;1810630;1306
2018;22;128;1810630;1306
2018;31;129;1810630;1306
2018;33;130;1810630;1306
2018;49;131;1810630;1306
2018;5;101;1810631;1306
2018;3;102;1810631;1306
2018;13;103;1810631;1306
2018;6;104;1810631;1306
2018;8;105;1810631;1306
2018;4;106;1810631;1306
2018;8;107;1810631;1306
2018;4;108;1810631;1306
2018;9;109;1810631;1306
2018;1;110;1810631;1306
2018;8;111;1810631;1306
2018;1;112;1810631;1306
2018;3;113;1810631;1306
2018;0;114;1810631;1306
2018;21;115;1810631;1306
2018;7;116;1810631;1306
2018;8;117;1810631;1306
2018;5;118;1810631;1306
2018;89;119;1810631;1306
2018;3;120;1810631;1306
2018;4;121;1810631;1306
2018;1;122;1810631;1306
2018;7;123;1810631;1306
2018;2;124;1810631;1306
2018;12;126;1810631;1306
2018;3;127;1810631;1306
2018;6;128;1810631;1306
2018;3;129;1810631;1306
2018;3;130;1810631;1306
2018;9;131;1810631;1306
2018;0;101;1810632;1306
2018;1;102;1810632;1306
2018;3;103;1810632;1306
2018;1;104;1810632;1306
2018;2;105;1810632;1306
2018;2;106;1810632;1306
2018;2;107;1810632;1306
2018;1;108;1810632;1306
2018;5;109;1810632;1306
2018;0;110;1810632;1306
2018;28;111;1810632;1306
2018;1;112;1810632;1306
2018;6;113;1810632;1306
2018;4;114;1810632;1306
2018;1;115;1810632;1306
2018;1;116;1810632;1306
2018;2;117;1810632;1306
2018;5;118;1810632;1306
2018;3;119;1810632;1306
2018;5;120;1810632;1306
2018;1;122;1810632;1306
2018;2;123;1810632;1306
2018;4;124;1810632;1306
2018;2;125;1810632;1306
2018;2;126;1810632;1306
2018;7;127;1810632;1306
2018;7;128;1810632;1306
2018;0;129;1810632;1306
2018;4;130;1810632;1306
2018;5;131;1810632;1306
2018;1;101;1810633;1306
2018;0;102;1810633;1306
2018;0;103;1810633;1306
2018;2;104;1810633;1306
2018;0;105;1810633;1306
2018;1;106;1810633;1306
2018;1;107;1810633;1306
2018;1;108;1810633;1306
2018;1;109;1810633;1306
2018;120;110;1810633;1306
2018;1;111;1810633;1306
2018;2;112;1810633;1306
2018;1;113;1810633;1306
2018;1;114;1810633;1306
2018;1;115;1810633;1306
2018;0;116;1810633;1306
2018;1;117;1810633;1306
2018;0;118;1810633;1306
2018;1;119;1810633;1306
2018;2;120;1810633;1306
2018;1;121;1810633;1306
2018;1;123;1810633;1306
2018;1;124;1810633;1306
2018;0;125;1810633;1306
2018;0;126;1810633;1306
2018;2;127;1810633;1306
2018;2;128;1810633;1306
2018;0;129;1810633;1306
2018;11;130;1810633;1306
2018;0;131;1810633;1306
2018;22;101;1810634;1306
2018;21;102;1810634;1306
2018;42;103;1810634;1306
2018;49;104;1810634;1306
2018;41;105;1810634;1306
2018;72;106;1810634;1306
2018;26;107;1810634;1306
2018;22;108;1810634;1306
2018;41;109;1810634;1306
2018;20;110;1810634;1306
2018;28;111;1810634;1306
2018;21;112;1810634;1306
2018;25;113;1810634;1306
2018;23;114;1810634;1306
2018;16;115;1810634;1306
2018;19;116;1810634;1306
2018;20;117;1810634;1306
2018;80;118;1810634;1306
2018;35;119;1810634;1306
2018;225;120;1810634;1306
2018;17;121;1810634;1306
2018;15;122;1810634;1306
2018;22;123;1810634;1306
2018;19;124;1810634;1306
2018;12;125;1810634;1306
2018;14;126;1810634;1306
2018;25;127;1810634;1306
2018;35;128;1810634;1306
2018;27;129;1810634;1306
2018;28;130;1810634;1306
2018;61;131;1810634;1306
2018;33;101;1810635;1306
2018;33;102;1810635;1306
2018;78;103;1810635;1306
2018;89;104;1810635;1306
2018;31;105;1810635;1306
2018;30;106;1810635;1306
2018;38;107;1810635;1306
2018;33;108;1810635;1306
2018;81;109;1810635;1306
2018;14;110;1810635;1306
2018;26;111;1810635;1306
2018;9;112;1810635;1306
2018;16;113;1810635;1306
2018;16;114;1810635;1306
2018;14;115;1810635;1306
2018;14;116;1810635;1306
2018;25;117;1810635;1306
2018;28;118;1810635;1306
2018;28;119;1810635;1306
2018;30;120;1810635;1306
2018;16;121;1810635;1306
2018;12;122;1810635;1306
2018;36;123;1810635;1306
2018;35;124;1810635;1306
2018;2;125;1810635;1306
2018;16;126;1810635;1306
2018;29;127;1810635;1306
2018;26;128;1810635;1306
2018;19;129;1810635;1306
2018;16;130;1810635;1306
2018;26;131;1810635;1306
2018;35;101;1810636;1306
2018;24;102;1810636;1306
2018;40;103;1810636;1306
2018;40;104;1810636;1306
2018;28;105;1810636;1306
2018;40;106;1810636;1306
2018;20;107;1810636;1306
2018;23;108;1810636;1306
2018;34;109;1810636;1306
2018;11;110;1810636;1306
2018;23;111;1810636;1306
2018;13;112;1810636;1306
2018;21;113;1810636;1306
2018;27;114;1810636;1306
2018;14;115;1810636;1306
2018;30;116;1810636;1306
2018;37;117;1810636;1306
2018;23;118;1810636;1306
2018;27;119;1810636;1306
2018;30;120;1810636;1306
2018;21;121;1810636;1306
2018;16;122;1810636;1306
2018;36;123;1810636;1306
2018;23;124;1810636;1306
2018;8;125;1810636;1306
2018;13;126;1810636;1306
2018;19;127;1810636;1306
2018;36;128;1810636;1306
2018;16;129;1810636;1306
2018;16;130;1810636;1306
2018;39;131;1810636;1306
2018;32;101;1810637;1306
2018;31;102;1810637;1306
2018;72;103;1810637;1306
2018;60;104;1810637;1306
2018;39;105;1810637;1306
2018;44;106;1810637;1306
2018;39;107;1810637;1306
2018;26;108;1810637;1306
2018;60;109;1810637;1306
2018;9;110;1810637;1306
2018;20;111;1810637;1306
2018;8;112;1810637;1306
2018;21;113;1810637;1306
2018;16;114;1810637;1306
2018;15;115;1810637;1306
2018;18;116;1810637;1306
2018;37;117;1810637;1306
2018;20;118;1810637;1306
2018;18;119;1810637;1306
2018;14;120;1810637;1306
2018;10;121;1810637;1306
2018;13;122;1810637;1306
2018;37;123;1810637;1306
2018;26;124;1810637;1306
2018;7;125;1810637;1306
2018;8;126;1810637;1306
2018;8;127;1810637;1306
2018;17;128;1810637;1306
2018;18;129;1810637;1306
2018;13;130;1810637;1306
2018;20;131;1810637;1306
2018;50;101;1810638;1306
2018;31;102;1810638;1306
2018;45;103;1810638;1306
2018;35;104;1810638;1306
2018;44;105;1810638;1306
2018;40;106;1810638;1306
2018;36;107;1810638;1306
2018;23;108;1810638;1306
2018;26;109;1810638;1306
2018;9;110;1810638;1306
2018;21;111;1810638;1306
2018;18;112;1810638;1306
2018;31;113;1810638;1306
2018;16;114;1810638;1306
2018;11;115;1810638;1306
2018;10;116;1810638;1306
2018;25;117;1810638;1306
2018;34;118;1810638;1306
2018;19;119;1810638;1306
2018;22;120;1810638;1306
2018;11;121;1810638;1306
2018;12;122;1810638;1306
2018;25;123;1810638;1306
2018;20;124;1810638;1306
2018;13;125;1810638;1306
2018;10;126;1810638;1306
2018;12;127;1810638;1306
2018;21;128;1810638;1306
2018;18;129;1810638;1306
2018;32;130;1810638;1306
2018;41;131;1810638;1306
2018;18;101;1810639;1306
2018;19;102;1810639;1306
2018;31;103;1810639;1306
2018;23;104;1810639;1306
2018;19;105;1810639;1306
2018;22;106;1810639;1306
2018;11;107;1810639;1306
2018;32;108;1810639;1306
2018;32;109;1810639;1306
2018;13;110;1810639;1306
2018;23;111;1810639;1306
2018;14;112;1810639;1306
2018;15;113;1810639;1306
2018;23;114;1810639;1306
2018;10;115;1810639;1306
2018;16;116;1810639;1306
2018;73;117;1810639;1306
2018;24;118;1810639;1306
2018;9;119;1810639;1306
2018;17;120;1810639;1306
2018;17;121;1810639;1306
2018;11;122;1810639;1306
2018;84;123;1810639;1306
2018;16;124;1810639;1306
2018;5;125;1810639;1306
2018;9;126;1810639;1306
2018;21;127;1810639;1306
2018;21;128;1810639;1306
2018;19;129;1810639;1306
2018;24;130;1810639;1306
2018;28;131;1810639;1306
2018;38;101;1810640;1306
2018;23;102;1810640;1306
2018;54;103;1810640;1306
2018;43;104;1810640;1306
2018;25;105;1810640;1306
2018;24;106;1810640;1306
2018;21;107;1810640;1306
2018;14;108;1810640;1306
2018;36;109;1810640;1306
2018;11;110;1810640;1306
2018;22;111;1810640;1306
2018;9;112;1810640;1306
2018;19;113;1810640;1306
2018;22;114;1810640;1306
2018;8;115;1810640;1306
2018;12;116;1810640;1306
2018;17;117;1810640;1306
2018;20;118;1810640;1306
2018;22;119;1810640;1306
2018;12;120;1810640;1306
2018;6;121;1810640;1306
2018;13;122;1810640;1306
2018;21;123;1810640;1306
2018;19;124;1810640;1306
2018;7;125;1810640;1306
2018;11;126;1810640;1306
2018;18;127;1810640;1306
2018;13;128;1810640;1306
2018;6;129;1810640;1306
2018;14;130;1810640;1306
2018;17;131;1810640;1306
2018;19;101;1810641;1306
2018;12;102;1810641;1306
2018;26;103;1810641;1306
2018;11;104;1810641;1306
2018;15;105;1810641;1306
2018;4;106;1810641;1306
2018;12;107;1810641;1306
2018;16;108;1810641;1306
2018;16;109;1810641;1306
2018;12;110;1810641;1306
2018;12;111;1810641;1306
2018;5;112;1810641;1306
2018;19;113;1810641;1306
2018;16;114;1810641;1306
2018;5;115;1810641;1306
2018;15;116;1810641;1306
2018;132;117;1810641;1306
2018;14;118;1810641;1306
2018;10;119;1810641;1306
2018;9;120;1810641;1306
2018;10;121;1810641;1306
2018;11;122;1810641;1306
2018;12;123;1810641;1306
2018;13;124;1810641;1306
2018;20;125;1810641;1306
2018;65;126;1810641;1306
2018;12;127;1810641;1306
2018;10;128;1810641;1306
2018;12;129;1810641;1306
2018;16;130;1810641;1306
2018;12;131;1810641;1306
2018;29;101;1810642;1306
2018;15;102;1810642;1306
2018;34;103;1810642;1306
2018;41;104;1810642;1306
2018;22;105;1810642;1306
2018;21;106;1810642;1306
2018;13;107;1810642;1306
2018;22;108;1810642;1306
2018;41;109;1810642;1306
2018;7;110;1810642;1306
2018;10;111;1810642;1306
2018;9;112;1810642;1306
2018;18;113;1810642;1306
2018;18;114;1810642;1306
2018;6;115;1810642;1306
2018;15;116;1810642;1306
2018;20;117;1810642;1306
2018;18;118;1810642;1306
2018;19;119;1810642;1306
2018;13;120;1810642;1306
2018;10;121;1810642;1306
2018;9;122;1810642;1306
2018;11;123;1810642;1306
2018;17;124;1810642;1306
2018;8;125;1810642;1306
2018;2;126;1810642;1306
2018;15;127;1810642;1306
2018;13;128;1810642;1306
2018;16;129;1810642;1306
2018;13;130;1810642;1306
2018;15;131;1810642;1306
2018;13;101;1810643;1306
2018;15;102;1810643;1306
2018;10;103;1810643;1306
2018;12;104;1810643;1306
2018;12;105;1810643;1306
2018;11;106;1810643;1306
2018;12;107;1810643;1306
2018;8;108;1810643;1306
2018;11;109;1810643;1306
2018;9;110;1810643;1306
2018;6;111;1810643;1306
2018;3;112;1810643;1306
2018;8;113;1810643;1306
2018;22;114;1810643;1306
2018;9;115;1810643;1306
2018;167;116;1810643;1306
2018;25;117;1810643;1306
2018;13;118;1810643;1306
2018;11;119;1810643;1306
2018;4;120;1810643;1306
2018;12;121;1810643;1306
2018;17;122;1810643;1306
2018;14;123;1810643;1306
2018;3;124;1810643;1306
2018;2;125;1810643;1306
2018;5;126;1810643;1306
2018;10;127;1810643;1306
2018;15;128;1810643;1306
2018;4;129;1810643;1306
2018;7;130;1810643;1306
2018;14;131;1810643;1306
2018;21;101;1810644;1306
2018;10;102;1810644;1306
2018;52;103;1810644;1306
2018;39;104;1810644;1306
2018;13;105;1810644;1306
2018;18;106;1810644;1306
2018;7;107;1810644;1306
2018;17;108;1810644;1306
2018;35;109;1810644;1306
2018;5;110;1810644;1306
2018;6;111;1810644;1306
2018;4;112;1810644;1306
2018;10;113;1810644;1306
2018;11;114;1810644;1306
2018;6;115;1810644;1306
2018;12;116;1810644;1306
2018;15;117;1810644;1306
2018;26;118;1810644;1306
2018;8;119;1810644;1306
2018;8;120;1810644;1306
2018;4;121;1810644;1306
2018;4;122;1810644;1306
2018;9;123;1810644;1306
2018;7;124;1810644;1306
2018;2;125;1810644;1306
2018;4;126;1810644;1306
2018;9;127;1810644;1306
2018;9;128;1810644;1306
2018;11;129;1810644;1306
2018;7;130;1810644;1306
2018;17;131;1810644;1306
2018;19;101;1810645;1306
2018;14;102;1810645;1306
2018;29;103;1810645;1306
2018;25;104;1810645;1306
2018;17;105;1810645;1306
2018;11;106;1810645;1306
2018;18;107;1810645;1306
2018;16;108;1810645;1306
2018;36;109;1810645;1306
2018;4;110;1810645;1306
2018;8;111;1810645;1306
2018;9;112;1810645;1306
2018;5;113;1810645;1306
2018;15;114;1810645;1306
2018;3;115;1810645;1306
2018;7;116;1810645;1306
2018;13;117;1810645;1306
2018;18;118;1810645;1306
2018;8;119;1810645;1306
2018;8;120;1810645;1306
2018;7;121;1810645;1306
2018;8;122;1810645;1306
2018;22;123;1810645;1306
2018;8;124;1810645;1306
2018;4;125;1810645;1306
2018;4;126;1810645;1306
2018;9;127;1810645;1306
2018;9;128;1810645;1306
2018;9;129;1810645;1306
2018;14;130;1810645;1306
2018;7;131;1810645;1306
2018;11;101;1810646;1306
2018;4;102;1810646;1306
2018;14;103;1810646;1306
2018;17;104;1810646;1306
2018;5;105;1810646;1306
2018;10;106;1810646;1306
2018;5;107;1810646;1306
2018;9;108;1810646;1306
2018;11;109;1810646;1306
2018;2;110;1810646;1306
2018;9;111;1810646;1306
2018;1;112;1810646;1306
2018;8;113;1810646;1306
2018;6;114;1810646;1306
2018;3;115;1810646;1306
2018;20;116;1810646;1306
2018;163;117;1810646;1306
2018;5;118;1810646;1306
2018;5;119;1810646;1306
2018;9;120;1810646;1306
2018;4;121;1810646;1306
2018;7;122;1810646;1306
2018;11;123;1810646;1306
2018;3;124;1810646;1306
2018;7;125;1810646;1306
2018;3;126;1810646;1306
2018;6;127;1810646;1306
2018;3;128;1810646;1306
2018;6;129;1810646;1306
2018;6;130;1810646;1306
2018;7;131;1810646;1306
2018;26;101;1810647;1306
2018;17;102;1810647;1306
2018;24;103;1810647;1306
2018;20;104;1810647;1306
2018;15;105;1810647;1306
2018;20;106;1810647;1306
2018;18;107;1810647;1306
2018;16;108;1810647;1306
2018;29;109;1810647;1306
2018;8;110;1810647;1306
2018;9;111;1810647;1306
2018;6;112;1810647;1306
2018;9;113;1810647;1306
2018;6;114;1810647;1306
2018;1;115;1810647;1306
2018;4;116;1810647;1306
2018;18;117;1810647;1306
2018;17;118;1810647;1306
2018;9;119;1810647;1306
2018;16;120;1810647;1306
2018;6;121;1810647;1306
2018;6;122;1810647;1306
2018;7;123;1810647;1306
2018;5;124;1810647;1306
2018;4;125;1810647;1306
2018;4;126;1810647;1306
2018;13;127;1810647;1306
2018;10;128;1810647;1306
2018;11;129;1810647;1306
2018;9;130;1810647;1306
2018;9;131;1810647;1306
2018;5;101;1810648;1306
2018;8;102;1810648;1306
2018;4;103;1810648;1306
2018;6;104;1810648;1306
2018;2;105;1810648;1306
2018;1;106;1810648;1306
2018;1;107;1810648;1306
2018;4;108;1810648;1306
2018;3;109;1810648;1306
2018;9;110;1810648;1306
2018;7;111;1810648;1306
2018;24;112;1810648;1306
2018;1;113;1810648;1306
2018;6;114;1810648;1306
2018;1;115;1810648;1306
2018;3;116;1810648;1306
2018;8;117;1810648;1306
2018;1;118;1810648;1306
2018;3;119;1810648;1306
2018;4;120;1810648;1306
2018;10;121;1810648;1306
2018;1;122;1810648;1306
2018;6;123;1810648;1306
2018;5;124;1810648;1306
2018;1;125;1810648;1306
2018;1;126;1810648;1306
2018;30;127;1810648;1306
2018;17;128;1810648;1306
2018;4;129;1810648;1306
2018;170;130;1810648;1306
2018;10;131;1810648;1306
2018;5;101;1810649;1306
2018;7;102;1810649;1306
2018;17;103;1810649;1306
2018;16;104;1810649;1306
2018;1;105;1810649;1306
2018;8;106;1810649;1306
2018;6;107;1810649;1306
2018;3;108;1810649;1306
2018;8;109;1810649;1306
2018;2;110;1810649;1306
2018;11;111;1810649;1306
2018;1;112;1810649;1306
2018;11;113;1810649;1306
2018;141;114;1810649;1306
2018;1;115;1810649;1306
2018;14;116;1810649;1306
2018;6;117;1810649;1306
2018;4;118;1810649;1306
2018;5;119;1810649;1306
2018;9;120;1810649;1306
2018;7;121;1810649;1306
2018;7;122;1810649;1306
2018;2;123;1810649;1306
2018;3;124;1810649;1306
2018;3;125;1810649;1306
2018;3;126;1810649;1306
2018;10;127;1810649;1306
2018;26;128;1810649;1306
2018;2;129;1810649;1306
2018;5;130;1810649;1306
2018;5;131;1810649;1306
2018;16;101;1810650;1306
2018;12;102;1810650;1306
2018;28;103;1810650;1306
2018;20;104;1810650;1306
2018;13;105;1810650;1306
2018;10;106;1810650;1306
2018;8;107;1810650;1306
2018;19;108;1810650;1306
2018;23;109;1810650;1306
2018;3;110;1810650;1306
2018;13;111;1810650;1306
2018;6;112;1810650;1306
2018;7;113;1810650;1306
2018;8;114;1810650;1306
2018;6;115;1810650;1306
2018;11;116;1810650;1306
2018;14;117;1810650;1306
2018;15;118;1810650;1306
2018;8;119;1810650;1306
2018;8;120;1810650;1306
2018;6;121;1810650;1306
2018;10;122;1810650;1306
2018;9;123;1810650;1306
2018;12;124;1810650;1306
2018;1;125;1810650;1306
2018;3;126;1810650;1306
2018;12;127;1810650;1306
2018;12;128;1810650;1306
2018;6;129;1810650;1306
2018;7;130;1810650;1306
2018;18;131;1810650;1306
2018;8;101;1810651;1306
2018;1;102;1810651;1306
2018;18;103;1810651;1306
2018;18;104;1810651;1306
2018;8;105;1810651;1306
2018;8;106;1810651;1306
2018;13;107;1810651;1306
2018;7;108;1810651;1306
2018;11;109;1810651;1306
2018;3;110;1810651;1306
2018;9;111;1810651;1306
2018;6;112;1810651;1306
2018;7;113;1810651;1306
2018;7;114;1810651;1306
2018;1;115;1810651;1306
2018;2;116;1810651;1306
2018;6;117;1810651;1306
2018;4;118;1810651;1306
2018;6;119;1810651;1306
2018;6;120;1810651;1306
2018;11;121;1810651;1306
2018;3;122;1810651;1306
2018;18;123;1810651;1306
2018;112;124;1810651;1306
2018;3;125;1810651;1306
2018;2;126;1810651;1306
2018;7;127;1810651;1306
2018;7;128;1810651;1306
2018;5;129;1810651;1306
2018;2;130;1810651;1306
2018;5;131;1810651;1306
2018;11;101;1810652;1306
2018;13;102;1810652;1306
2018;22;103;1810652;1306
2018;34;104;1810652;1306
2018;18;105;1810652;1306
2018;14;106;1810652;1306
2018;19;107;1810652;1306
2018;14;108;1810652;1306
2018;11;109;1810652;1306
2018;5;110;1810652;1306
2018;6;111;1810652;1306
2018;2;112;1810652;1306
2018;7;113;1810652;1306
2018;4;114;1810652;1306
2018;3;115;1810652;1306
2018;3;116;1810652;1306
2018;9;117;1810652;1306
2018;9;118;1810652;1306
2018;7;119;1810652;1306
2018;2;120;1810652;1306
2018;4;121;1810652;1306
2018;8;122;1810652;1306
2018;10;123;1810652;1306
2018;7;124;1810652;1306
2018;2;125;1810652;1306
2018;7;126;1810652;1306
2018;4;127;1810652;1306
2018;6;128;1810652;1306
2018;6;129;1810652;1306
2018;5;130;1810652;1306
2018;4;131;1810652;1306
2018;10;101;1810653;1306
2018;9;102;1810653;1306
2018;17;103;1810653;1306
2018;19;104;1810653;1306
2018;16;105;1810653;1306
2018;11;106;1810653;1306
2018;19;107;1810653;1306
2018;19;108;1810653;1306
2018;12;109;1810653;1306
2018;5;110;1810653;1306
2018;10;111;1810653;1306
2018;3;112;1810653;1306
2018;4;113;1810653;1306
2018;8;114;1810653;1306
2018;3;115;1810653;1306
2018;4;116;1810653;1306
2018;8;117;1810653;1306
2018;6;118;1810653;1306
2018;8;119;1810653;1306
2018;7;120;1810653;1306
2018;7;121;1810653;1306
2018;8;122;1810653;1306
2018;13;123;1810653;1306
2018;10;124;1810653;1306
2018;1;125;1810653;1306
2018;7;126;1810653;1306
2018;4;127;1810653;1306
2018;5;128;1810653;1306
2018;6;129;1810653;1306
2018;7;130;1810653;1306
2018;9;131;1810653;1306
2018;15;101;1810654;1306
2018;8;102;1810654;1306
2018;30;103;1810654;1306
2018;24;104;1810654;1306
2018;8;105;1810654;1306
2018;15;106;1810654;1306
2018;9;107;1810654;1306
2018;11;108;1810654;1306
2018;13;109;1810654;1306
2018;4;110;1810654;1306
2018;8;111;1810654;1306
2018;5;112;1810654;1306
2018;3;113;1810654;1306
2018;7;114;1810654;1306
2018;0;115;1810654;1306
2018;3;116;1810654;1306
2018;7;117;1810654;1306
2018;9;118;1810654;1306
2018;8;119;1810654;1306
2018;6;120;1810654;1306
2018;7;121;1810654;1306
2018;4;122;1810654;1306
2018;12;123;1810654;1306
2018;5;124;1810654;1306
2018;5;125;1810654;1306
2018;1;126;1810654;1306
2018;5;127;1810654;1306
2018;5;128;1810654;1306
2018;1;129;1810654;1306
2018;9;130;1810654;1306
2018;14;131;1810654;1306
2018;12;101;1810655;1306
2018;8;102;1810655;1306
2018;13;103;1810655;1306
2018;13;104;1810655;1306
2018;11;105;1810655;1306
2018;12;106;1810655;1306
2018;11;107;1810655;1306
2018;6;108;1810655;1306
2018;13;109;1810655;1306
2018;1;110;1810655;1306
2018;3;111;1810655;1306
2018;1;112;1810655;1306
2018;5;113;1810655;1306
2018;5;114;1810655;1306
2018;5;115;1810655;1306
2018;5;116;1810655;1306
2018;7;117;1810655;1306
2018;11;118;1810655;1306
2018;8;119;1810655;1306
2018;10;120;1810655;1306
2018;10;121;1810655;1306
2018;3;122;1810655;1306
2018;5;123;1810655;1306
2018;9;124;1810655;1306
2018;8;125;1810655;1306
2018;3;126;1810655;1306
2018;6;127;1810655;1306
2018;9;128;1810655;1306
2018;4;129;1810655;1306
2018;10;130;1810655;1306
2018;8;131;1810655;1306
2018;8;101;1810656;1306
2018;6;102;1810656;1306
2018;10;103;1810656;1306
2018;1;104;1810656;1306
2018;2;105;1810656;1306
2018;3;106;1810656;1306
2018;2;107;1810656;1306
2018;6;108;1810656;1306
2018;7;109;1810656;1306
2018;1;110;1810656;1306
2018;6;111;1810656;1306
2018;8;112;1810656;1306
2018;6;113;1810656;1306
2018;3;114;1810656;1306
2018;1;115;1810656;1306
2018;7;116;1810656;1306
2018;1;117;1810656;1306
2018;35;118;1810656;1306
2018;6;119;1810656;1306
2018;16;120;1810656;1306
2018;1;121;1810656;1306
2018;1;122;1810656;1306
2018;5;123;1810656;1306
2018;3;124;1810656;1306
2018;1;125;1810656;1306
2018;1;126;1810656;1306
2018;1;127;1810656;1306
2018;3;128;1810656;1306
2018;70;129;1810656;1306
2018;5;130;1810656;1306
2018;7;131;1810656;1306
2018;13;101;1810657;1306
2018;3;102;1810657;1306
2018;14;103;1810657;1306
2018;19;104;1810657;1306
2018;12;105;1810657;1306
2018;11;106;1810657;1306
2018;15;107;1810657;1306
2018;9;108;1810657;1306
2018;10;109;1810657;1306
2018;1;110;1810657;1306
2018;7;111;1810657;1306
2018;6;112;1810657;1306
2018;4;113;1810657;1306
2018;2;114;1810657;1306
2018;2;115;1810657;1306
2018;6;116;1810657;1306
2018;9;117;1810657;1306
2018;11;118;1810657;1306
2018;5;119;1810657;1306
2018;6;120;1810657;1306
2018;1;121;1810657;1306
2018;3;122;1810657;1306
2018;3;123;1810657;1306
2018;4;124;1810657;1306
2018;0;125;1810657;1306
2018;2;126;1810657;1306
2018;10;127;1810657;1306
2018;7;128;1810657;1306
2018;1;129;1810657;1306
2018;5;130;1810657;1306
2018;5;131;1810657;1306
2018;12;101;1810658;1306
2018;5;102;1810658;1306
2018;9;103;1810658;1306
2018;5;104;1810658;1306
2018;4;105;1810658;1306
2018;4;106;1810658;1306
2018;3;107;1810658;1306
2018;6;108;1810658;1306
2018;5;109;1810658;1306
2018;5;110;1810658;1306
2018;6;111;1810658;1306
2018;3;112;1810658;1306
2018;7;113;1810658;1306
2018;8;114;1810658;1306
2018;4;115;1810658;1306
2018;4;116;1810658;1306
2018;7;117;1810658;1306
2018;3;118;1810658;1306
2018;5;119;1810658;1306
2018;7;120;1810658;1306
2018;2;121;1810658;1306
2018;3;122;1810658;1306
2018;5;123;1810658;1306
2018;1;124;1810658;1306
2018;2;125;1810658;1306
2018;5;126;1810658;1306
2018;0;127;1810658;1306
2018;5;128;1810658;1306
2018;2;129;1810658;1306
2018;3;130;1810658;1306
2018;6;131;1810658;1306
2018;3;101;1810659;1306
2018;7;102;1810659;1306
2018;13;103;1810659;1306
2018;9;104;1810659;1306
2018;8;105;1810659;1306
2018;6;106;1810659;1306
2018;3;107;1810659;1306
2018;4;108;1810659;1306
2018;7;109;1810659;1306
2018;4;110;1810659;1306
2018;5;111;1810659;1306
2018;5;112;1810659;1306
2018;1;113;1810659;1306
2018;3;114;1810659;1306
2018;0;115;1810659;1306
2018;4;116;1810659;1306
2018;4;117;1810659;1306
2018;2;118;1810659;1306
2018;3;119;1810659;1306
2018;5;120;1810659;1306
2018;2;121;1810659;1306
2018;1;122;1810659;1306
2018;2;123;1810659;1306
2018;6;124;1810659;1306
2018;3;125;1810659;1306
2018;0;126;1810659;1306
2018;2;127;1810659;1306
2018;4;128;1810659;1306
2018;4;129;1810659;1306
2018;1;130;1810659;1306
2018;4;131;1810659;1306
2018;9;101;1810660;1306
2018;5;102;1810660;1306
2018;10;103;1810660;1306
2018;7;104;1810660;1306
2018;3;105;1810660;1306
2018;3;106;1810660;1306
2018;6;107;1810660;1306
2018;4;108;1810660;1306
2018;13;109;1810660;1306
2018;1;110;1810660;1306
2018;3;111;1810660;1306
2018;3;112;1810660;1306
2018;2;113;1810660;1306
2018;4;114;1810660;1306
2018;0;115;1810660;1306
2018;2;116;1810660;1306
2018;3;117;1810660;1306
2018;3;118;1810660;1306
2018;0;119;1810660;1306
2018;2;120;1810660;1306
2018;3;121;1810660;1306
2018;2;122;1810660;1306
2018;8;123;1810660;1306
2018;6;124;1810660;1306
2018;1;125;1810660;1306
2018;2;126;1810660;1306
2018;2;127;1810660;1306
2018;2;128;1810660;1306
2018;2;129;1810660;1306
2018;2;130;1810660;1306
2018;2;131;1810660;1306
2018;158;101;1810701;1307
2018;139;102;1810701;1307
2018;169;103;1810701;1307
2018;111;104;1810701;1307
2018;171;105;1810701;1307
2018;200;106;1810701;1307
2018;191;107;1810701;1307
2018;87;108;1810701;1307
2018;93;109;1810701;1307
2018;302;110;1810701;1307
2018;614;111;1810701;1307
2018;500;112;1810701;1307
2018;414;113;1810701;1307
2018;561;114;1810701;1307
2018;361;115;1810701;1307
2018;636;116;1810701;1307
2018;405;117;1810701;1307
2018;326;118;1810701;1307
2018;177;119;1810701;1307
2018;484;120;1810701;1307
2018;641;121;1810701;1307
2018;493;122;1810701;1307
2018;331;123;1810701;1307
2018;322;124;1810701;1307
2018;295;125;1810701;1307
2018;285;126;1810701;1307
2018;1112;127;1810701;1307
2018;227;129;1810701;1307
2018;691;130;1810701;1307
2018;538;131;1810701;1307
2018;8;101;1810702;1307
2018;11;102;1810702;1307
2018;16;103;1810702;1307
2018;11;104;1810702;1307
2018;5;105;1810702;1307
2018;7;106;1810702;1307
2018;15;107;1810702;1307
2018;5;108;1810702;1307
2018;4;109;1810702;1307
2018;87;110;1810702;1307
2018;40;111;1810702;1307
2018;354;112;1810702;1307
